lane1 det1;lane1 det2;lane1 det3;lane1 det4;lane2 det1;lane2 det2;lane2 det3;lane2 det4;lane3 det1;lane3 det2;lane3 det3;lane3 det4
92.264;88.29440000000001;77.6048;75.12639999999999;94.7632;95.904;80.208;83.58239999999999;84.17119999999998;86.16;72.0992;75.7664
92.26720000000002;88.29440000000001;77.6048;75.1248;94.7632;95.90240000000001;80.208;83.59360000000001;84.1808;86.16;72.10239999999999;75.7664
92.2608;88.2912;77.60799999999999;75.1232;94.7648;95.8976;80.20479999999999;83.6048;84.18879999999999;86.16;72.10239999999999;75.7664
92.2576;88.2912;77.60799999999999;75.1248;94.7648;95.89920000000002;80.20479999999999;83.59360000000001;84.1792;86.16;72.0992;75.7664
92.264;88.29440000000001;77.6048;75.12639999999999;94.7632;95.904;80.208;83.58239999999999;84.17119999999998;86.16;72.0992;75.7664
92.26720000000002;88.29440000000001;77.6048;75.1248;94.7632;95.90240000000001;80.208;83.59360000000001;84.1808;86.16;72.10239999999999;75.7664
92.2608;88.2912;77.60799999999999;75.1232;94.7648;95.8976;80.20479999999999;83.6048;84.18879999999999;86.16;72.10239999999999;75.7664
92.2576;88.2912;77.60799999999999;75.1248;94.7648;95.89920000000002;80.20479999999999;83.59360000000001;84.1792;86.16;72.0992;75.7664
92.264;88.29440000000001;77.6048;75.12639999999999;94.7632;95.904;80.208;83.58239999999999;84.17119999999998;86.16;72.0992;75.7664
92.26720000000002;88.29440000000001;77.6048;75.1248;94.7632;95.90240000000001;80.208;83.59360000000001;84.1808;86.16;72.10239999999999;75.7664
92.2608;88.2912;77.60799999999999;75.1232;94.7648;95.8976;80.20479999999999;83.6048;84.18879999999999;86.16;72.10239999999999;75.7664
92.2576;88.2912;77.60799999999999;75.1248;94.7648;95.89920000000002;80.20479999999999;83.59360000000001;84.1792;86.16;72.0992;75.7664
92.264;88.29440000000001;77.6048;75.12639999999999;94.7632;95.904;80.208;83.58239999999999;84.17119999999998;86.16;72.0992;75.7664
92.26720000000002;88.29440000000001;77.6048;75.1248;94.7632;95.90240000000001;80.208;83.59360000000001;84.1808;86.16;72.10239999999999;75.7664
92.2608;88.2912;77.60799999999999;75.1232;94.7648;95.8976;80.20479999999999;83.6048;84.18879999999999;86.16;72.10239999999999;75.7664
92.2576;88.2912;77.60799999999999;75.1248;94.7648;95.89920000000002;80.20479999999999;83.59360000000001;84.1792;86.16;72.0992;75.7664
92.264;88.29440000000001;77.6048;75.12639999999999;94.7632;95.904;80.208;83.58239999999999;84.17119999999998;86.16;72.0992;75.7664
92.26720000000002;88.29440000000001;77.6048;75.1248;94.7632;95.90240000000001;80.208;83.59360000000001;84.1808;86.16;72.10239999999999;75.7664
92.2608;88.2912;77.60799999999999;75.1232;94.7648;95.8976;80.20479999999999;83.6048;84.18879999999999;86.16;72.10239999999999;75.7664
92.1376;88.2816;77.55680000000001;75.58239999999999;94.7984;96.05440000000003;80.2304;83.28320000000002;84.1792;86.2832;72.0544;75.5312
92.1376;88.2816;77.4832;76.24;94.7984;96.05440000000003;80.2624;83.2896;84.1792;86.33279999999999;72.0544;75.4752
92.1376;88.2816;77.4752;76.184;94.7984;96.05440000000003;80.2624;83.36;84.1792;86.33279999999999;72.0224;75.4336
92.17280000000001;88.2816;77.4704;76.2224;94.7888;96.05440000000003;80.2368;83.1776;84.1792;86.33279999999999;72.0224;75.28320000000001
92.17280000000001;88.2816;77.44480000000001;76.0656;94.7888;96.04960000000001;80.21119999999999;83.1968;84.1792;86.33279999999999;72.0192;75.2592
92.17280000000001;88.2816;77.44480000000001;76.6128;94.7888;96.04960000000001;80.21119999999999;83.1968;84.1792;86.33279999999999;72.0192;75.32480000000001
92.1744;88.2832;77.5376;77.00319999999999;94.7888;96.10080000000002;80.2368;83.248;84.1984;86.33279999999999;72.0256;75.48639999999999
92.20639999999999;88.34719999999999;77.632;77.35839999999999;94.8656;96.2384;80.2688;83.3808;84.24959999999999;86.4192;72.2784;75.6944
90.024;88.43519999999998;77.752;77.61439999999999;94.88960000000002;96.3312;80.3696;83.4448;84.3088;86.50560000000002;72.4112;75.96640000000001
79.5584;88.56639999999999;77.86079999999998;77.6464;94.9008;96.3312;80.4016;83.45280000000001;84.3088;86.6816;72.5296;75.93440000000001
79.5584;88.56639999999999;77.86079999999998;78.1888;94.90719999999999;96.31839999999998;80.4016;83.4768;84.3088;86.6784;72.5296;75.9312
79.52;88.56639999999999;77.86079999999998;78.2848;94.87519999999999;96.21440000000001;80.4016;83.4768;84.28;86.61599999999999;72.4928;75.8912
101.3328;88.5024;77.8352;78.2512;94.75359999999999;96.2112;80.4016;83.4768;84.1904;86.6176;72.3808;75.83680000000001
110.6592;88.41120000000001;77.8192;78.09440000000001;94.72319999999998;96.2112;80.2736;83.41120000000001;84.17120000000001;86.5712;72.28640000000001;75.7424
110.62560000000002;88.41120000000001;77.7872;77.92479999999999;94.72319999999998;96.2112;80.2736;83.2864;84.17120000000001;86.5712;72.2256;75.45120000000001
91.208;88.4192;77.7872;78.07999999999998;94.72319999999998;96.15999999999998;80.2736;83.1504;84.1648;86.57600000000001;72.24;75.4032
81.2304;88.4448;77.7872;78.0288;94.72319999999998;96.15999999999998;80.312;83.1504;84.15520000000001;86.8192;72.2624;75.32000000000001
75.38560000000001;88.47040000000001;77.888;77.99199999999999;94.72800000000001;96.1856;80.33760000000001;83.1504;84.1408;86.9216;72.4144;75.23200000000001
71.9136;88.50400000000002;77.9696;77.99199999999999;94.6848;96.1856;80.3824;83.11040000000001;84.16;86.9216;72.4144;75.23200000000001
71.94720000000001;88.59840000000003;77.9936;78.12320000000001;94.79199999999999;96.2112;80.432;83.06880000000001;84.1792;87.09760000000001;72.4864;75.18400000000001
90.2432;88.648;77.9552;78.16159999999999;95.464;96.184;80.30080000000001;82.92479999999999;84.1776;87.08800000000001;72.4;75.3424
95.75680000000003;88.624;77.91680000000001;77.9504;97.34239999999998;96.184;80.2272;82.8768;84.1776;87.03040000000001;72.2128;75.2752
95.816;88.624;77.78399999999999;77.9152;97.3408;96.184;80.2272;82.8032;84.2032;87.03040000000001;72.1168;75.112
91.64800000000001;88.6144;77.6768;77.68480000000001;105.4768;96.2112;80.1488;82.61280000000001;84.23039999999999;87.0224;72.0368;74.96
91.92639999999997;88.6144;77.7552;77.54719999999999;105.5184;96.2112;80.1488;82.61120000000001;84.23199999999999;87.0224;72.112;74.8224
91.8208;88.6144;77.7552;77.4272;99.0416;96.26559999999999;80.112;82.6128;84.25120000000001;87.0672;72.10879999999999;74.5744
91.62559999999999;88.704;77.6912;77.24;99.0464;96.3888;80.0912;82.33120000000001;84.36;87.2816;72.14240000000001;74.4768
91.84;88.74719999999999;77.62559999999999;77.2624;95.5392;96.40800000000002;80.3568;82.7984;84.36;87.20639999999999;72.3296;74.5552
91.59360000000001;88.76;77.66720000000001;77.1856;95.49759999999998;96.41439999999999;80.30879999999999;82.88159999999999;84.3696;87.28;72.336;74.53439999999999
91.56320000000001;88.79039999999999;77.672;77.15199999999999;95.61280000000001;96.44800000000001;80.30879999999999;82.88159999999999;84.3824;87.30239999999999;72.3408;74.5136
91.5712;88.78879999999998;77.72319999999999;76.9888;95.69120000000001;96.44800000000001;80.30879999999999;82.83040000000001;84.3824;87.30239999999999;72.3408;74.488
91.9232;88.78399999999998;77.72319999999999;76.95200000000001;95.75999999999998;96.39199999999997;80.30879999999999;82.83040000000001;84.36000000000001;87.30239999999999;72.3408;74.4448
91.9664;88.78399999999998;77.672;76.8048;95.8576;96.20639999999999;80.30879999999999;82.83040000000001;84.36000000000001;87.30239999999999;72.43839999999999;74.3984
91.936;88.78399999999998;77.5984;76.6736;95.8352;96.20639999999999;80.30879999999999;82.83040000000001;84.36000000000001;87.30239999999999;72.43679999999999;74.1792
92.02879999999999;88.78399999999998;77.5328;76.5296;95.86399999999998;96.28320000000002;80.3408;82.7536;84.36000000000001;87.27679999999998;72.4064;74.0256
92.09279999999998;88.8688;77.48;76.3136;96.03200000000001;95.49600000000001;80.336;82.6752;84.36;87.32;72.4096;73.89920000000001
94.10079999999999;88.30240000000002;77.464;77.4192;95.5776;96.25120000000001;80.43520000000001;82.76800000000001;84.1392;87.54400000000001;72.1536;74.0096
94.34559999999999;88.69120000000001;77.81439999999999;77.6848;96.2128;96.56;80.6992;83.5424;84.46880000000002;87.85920000000002;72.3632;74.1376
94.6688;85.13600000000001;78.328;77.87039999999999;96.3392;108.88159999999999;80.944;83.7408;84.712;88.5344;72.7328;74.3488
94.81759999999998;78.3536;78.4688;78.2368;96.6336;112.69760000000001;81.168;83.90719999999999;84.7584;88.6736;72.8848;74.4976
94.89919999999998;105.656;78.57760000000002;78.3792;97.0976;104.2912;81.41120000000001;83.90719999999999;84.8496;88.9824;73.056;74.5552
94.89919999999998;110.1568;78.7664;78.2592;97.2208;96.584;81.5296;83.90719999999999;84.88159999999999;89.02240000000002;73.104;74.6432
94.89919999999998;97.8016;78.79520000000001;78.2064;97.2208;96.81759999999998;81.5296;83.90719999999999;84.9104;89.06880000000001;73.104;74.5584
94.89919999999998;81.5152;78.744;78.05279999999999;97.05279999999999;97.23360000000001;81.4656;83.9008;84.92479999999999;89.06880000000001;73.104;74.5584
94.8832;81.4304;78.43679999999999;77.84159999999999;96.9984;97.1312;81.2512;83.8224;84.928;88.91680000000001;73.088;74.4672
94.8416;75.1424;78.39519999999999;77.704;97.0688;97.192;81.1216;83.8064;85.26720000000002;88.90240000000001;72.9232;74.4016
94.87039999999999;77.0832;78.2144;77.62559999999999;97.02239999999998;97.20640000000002;81.04480000000001;83.7136;85.06559999999999;88.78559999999999;72.6992;74.28960000000001
94.86399999999998;76.31360000000001;78.0112;77.62559999999999;96.9712;97.2816;81.04480000000001;83.63359999999999;85.11040000000001;88.6304;72.67360000000001;74.28960000000001
94.7968;78.1408;78.03359999999999;77.6352;96.93919999999999;97.28960000000001;81.0048;83.63359999999999;84.65279999999998;88.6;72.67360000000001;74.352
94.79359999999998;78.1392;78.03359999999999;77.6736;96.9408;97.27679999999998;81.0048;83.704;84.6512;88.6;72.67360000000001;74.3776
94.7088;88.0592;78.0704;77.71999999999998;96.936;97.33120000000001;80.9424;83.7136;84.5792;88.60480000000001;72.64320000000001;74.3808
94.6832;90.7104;78.1408;77.71999999999998;96.9024;97.44480000000001;80.96960000000001;83.7136;84.5328;88.60480000000001;72.64320000000001;74.3808
94.53119999999998;89.7536;78.22399999999999;77.848;96.86880000000001;97.44480000000001;80.96960000000001;83.7136;84.5328;88.60480000000001;72.744;74.3808
94.45599999999999;89.6432;78.2224;77.9888;96.89119999999998;97.7712;80.896;83.66239999999999;84.41760000000001;88.5408;72.8304;74.40480000000001
94.336;89.84479999999999;78.20320000000001;78.232;96.8368;97.73599999999999;80.856;83.5808;84.56479999999999;88.5408;72.8528;74.44160000000001
94.2592;90.0272;78.1888;78.2448;96.8144;97.8;80.84320000000001;83.5808;84.696;88.5376;72.8528;74.50080000000001
94.2624;90.03199999999998;78.1888;78.4128;96.7392;97.72;80.85600000000001;83.7216;84.696;88.5504;72.8544;74.528
94.2384;90.3696;78.192;78.57440000000001;96.73280000000001;97.84000000000002;80.8576;83.82400000000001;84.656;88.5024;72.8448;74.5376
94.2384;90.5264;78.2912;78.57440000000001;96.6768;97.87039999999999;80.9072;83.928;84.66239999999999;88.6;72.8976;74.5376
94.1584;90.5376;78.5296;78.6384;96.3392;98.0496;80.9728;84.2016;84.59200000000001;88.7808;73.0064;74.6432
94.16159999999999;90.56640000000002;78.5728;78.664;96.34560000000002;98.06239999999998;81.3712;84.29119999999999;84.5952;88.82719999999999;73.0672;74.6576
94.2208;90.56479999999999;77.7808;78.7008;96.31839999999998;98.13759999999998;89.62559999999999;84.4576;84.73280000000001;88.96319999999997;73.2432;74.69760000000001
94.20800000000001;90.568;77.7952;78.7008;96.2864;98.13759999999998;89.6416;84.5088;84.73440000000001;89.03679999999999;73.2944;74.696
94.20800000000001;90.54880000000001;91.09120000000001;78.7008;96.2992;98.10719999999999;98.9056;84.61120000000001;84.744;88.8928;73.4608;74.7952
94.12480000000001;90.5888;109.1584;78.7392;96.21439999999998;98.11519999999999;97.12960000000001;84.568;84.70559999999999;88.94239999999999;73.4608;74.85600000000001
94.2368;90.58400000000002;97.8064;78.70079999999999;96.072;98.0416;84.6608;84.6384;84.69120000000001;88.8704;73.4608;75.00319999999999
94.16799999999999;90.5616;81.9584;78.9616;96.01440000000001;98.0704;82.3568;84.9296;84.8256;88.90559999999999;73.4944;75.2512
94.16159999999999;90.60799999999999;81.93599999999998;79.0992;96.00160000000001;98.00640000000001;82.48800000000001;85.0896;84.79520000000001;88.90559999999999;73.6304;75.2928
94.1296;90.59360000000001;73.0112;79.1632;95.95360000000001;97.9216;82.2976;85.1504;84.6672;88.92480000000002;73.792;75.3696
94.18560000000001;90.34880000000001;74.8528;79.2592;95.8784;97.8368;81.92479999999999;85.176;84.7584;88.9312;73.8096;75.3824
94.2624;90.36;74.8416;79.288;95.81759999999998;97.8064;82.0416;85.176;84.664;88.89920000000001;73.8352;75.4208
94.24640000000001;90.288;74.7248;79.288;95.5952;97.48960000000001;81.9456;85.176;84.59839999999998;88.83840000000001;73.8096;75.4144
94.00320000000002;90.06720000000001;80.024;79.2304;95.36;97.20640000000002;81.824;85.03199999999998;84.76;88.5728;73.6128;75.4064
94.00320000000002;89.98720000000002;82.05439999999999;79.0592;95.35199999999999;97.12800000000001;81.70559999999999;84.9008;84.7792;88.4304;73.4272;75.3648
93.8704;89.55040000000001;81.832;79.0096;95.30239999999999;97.01919999999998;81.3568;84.44959999999999;84.59200000000001;88.11519999999999;73.2112;75.3648
93.9232;89.4816;78.43520000000001;79.0192;95.19359999999999;96.7184;81.2608;84.3792;84.5168;87.8592;73.0976;75.3648
93.98400000000001;89.4416;77.0864;79.2816;95.2096;96.65440000000001;81.3536;84.3808;84.52159999999999;87.8592;73.136;75.4416
94.0608;89.46880000000002;77.5456;79.3152;95.456;96.66879999999999;81.50399999999999;84.9376;84.52159999999999;87.90559999999999;73.27680000000001;75.6832
94.0608;89.5264;77.8272;79.48960000000001;95.4576;96.7024;81.92479999999999;85.1856;84.552;87.9136;73.6;75.71039999999999
94.0608;89.5584;78.5504;79.4976;95.4848;96.78720000000001;82.0624;85.3408;84.7472;88.04;73.91199999999999;75.848
94.23199999999999;89.5328;78.584;79.4944;95.53280000000001;97.03199999999998;82.2464;85.44640000000001;84.8528;88.03359999999999;73.9264;76.272
94.23039999999999;89.68;78.6512;79.4816;95.59840000000003;97.07999999999998;82.40800000000002;85.44640000000001;84.8624;88.20960000000001;73.9264;76.2272
94.1792;89.6128;78.9696;79.0976;95.56320000000001;97.05120000000001;82.2784;85.54879999999999;84.8624;88.2224;73.90079999999999;75.6576
94.04799999999999;89.81120000000001;78.92479999999999;78.67360000000001;95.25439999999999;96.8976;82.08319999999999;93.4928;84.8864;88.1488;73.8624;75.464
93.8688;89.69760000000001;78.8;78.68639999999999;95.20640000000002;96.85279999999999;82.0368;98.63999999999999;84.91040000000001;88.03359999999999;73.7552;75.464
93.7472;89.6672;78.8912;78.68639999999999;95.21440000000001;96.8656;82.0368;94.0736;85.06720000000001;87.65279999999998;73.7792;75.47200000000001
93.3856;89.6672;78.88640000000001;78.68639999999999;95.17120000000001;96.8208;82.0624;94.21119999999999;85.06720000000001;87.65279999999998;73.9072;75.47200000000001
93.3584;89.63679999999998;79.0992;78.712;95.13599999999998;96.79520000000001;82.11039999999998;84.8544;85.3008;87.62719999999999;74.02720000000001;75.49119999999999
93.1744;89.6352;79.29920000000001;78.712;94.944;96.79519999999998;82.27680000000001;83.8352;85.4464;87.59200000000001;74.0464;75.49119999999999
93.03359999999999;89.6752;79.432;78.68639999999999;94.944;96.84479999999999;82.49600000000001;85.5152;85.47039999999998;87.712;74.104;75.49119999999999
92.9184;89.6752;79.47359999999999;78.6832;94.86079999999998;96.848;82.49600000000001;85.5152;85.47039999999998;87.712;74.1104;75.49119999999999
92.87999999999998;89.736;79.7392;78.63839999999999;94.65119999999999;96.832;82.6176;85.58720000000001;85.4608;87.79200000000003;74.336;75.4272
92.87360000000001;89.5184;79.3728;77.9152;94.6176;96.7168;81.9104;85.15039999999999;84.74880000000002;87.57119999999999;74.0592;74.93599999999999
92.87360000000001;89.42399999999999;79.0768;77.1456;94.6176;96.67840000000002;81.7504;84.5376;84.7632;87.57600000000001;73.81120000000001;74.5296
92.90559999999998;89.31039999999999;78.87519999999999;76.7744;94.6192;96.62719999999999;81.6736;84.44319999999999;84.6464;87.38079999999998;73.6832;74.22399999999999
92.90559999999998;89.28479999999999;78.808;76.6848;94.7696;96.656;81.5648;84.3856;84.70880000000001;87.3872;73.6512;74.176
91.16959999999999;88.48479999999999;78.7696;83.3232;94.18239999999997;95.976;81.7568;85.10879999999999;83.8592;86.60799999999999;73.5888;72.8432
91.1728;88.48479999999999;79.1888;83.3232;94.18239999999997;95.976;81.8;85.1696;83.8592;86.60799999999999;73.6336;72.9088
91.1744;88.49600000000001;79.27199999999999;100.12480000000001;94.2736;96.11519999999999;81.95039999999999;85.65280000000001;83.91680000000001;86.6032;73.6336;72.904
91.1792;88.62719999999999;79.7264;100.47840000000002;94.2736;96.20960000000001;81.95039999999999;85.6592;83.9408;86.6032;73.6656;72.99680000000001
91.1792;88.62719999999999;79.7392;85.54560000000001;94.2912;96.34880000000001;82.0336;85.8048;84.0016;86.6032;73.7424;73.07679999999999
91.16640000000001;88.62719999999999;79.7392;85.4944;94.2912;96.42560000000002;82.0336;85.85600000000002;84.0208;86.6032;73.7424;73.10879999999999
91.21600000000001;88.79039999999999;79.7088;69.152;94.3936;96.4736;82.1744;86.06400000000002;84.04;86.584;73.87519999999999;73.1584
91.22879999999999;88.79039999999999;79.63040000000001;70.1472;94.42559999999999;96.5008;82.1248;86.06400000000002;84.04;86.7312;73.8528;73.1584
91.37280000000001;88.8208;79.60480000000001;69.1136;94.4816;96.6064;82.07520000000001;86.0384;84.09440000000001;86.55199999999999;73.8848;73.16159999999999
91.35520000000002;88.8208;79.49600000000001;69.0096;94.5232;96.6064;82.07520000000001;85.992;84.09440000000001;86.7312;73.8784;73.1216
91.3872;88.74879999999999;79.49600000000001;70.6768;94.52799999999999;96.81760000000003;82.07520000000001;85.97760000000002;84.3168;86.8144;73.864;73.0736
91.36800000000001;88.76;79.152;77.6896;94.46719999999999;96.81760000000003;82.06559999999999;86.04960000000003;84.2992;86.8144;73.864;73.07520000000001
91.37280000000001;88.744;79.0512;77.7024;94.472;96.8064;82.04;86.04960000000003;84.3232;86.7824;73.7184;73.31519999999999
91.37280000000001;88.75839999999998;79.05279999999999;77.8192;94.46879999999999;96.8064;82.04;86.04960000000003;84.4576;86.8608;73.728;73.3088
91.3968;88.7264;78.93279999999999;72.7792;94.50399999999999;96.8208;82.06880000000001;86.0784;84.4592;86.6928;73.71520000000001;73.29919999999998
91.3968;88.7264;78.9232;72.76;94.50399999999999;96.8208;82.07520000000001;86.0784;84.46560000000001;86.6928;73.71520000000001;73.30239999999999
91.3968;88.73280000000001;78.9328;76.25280000000001;94.5024;96.7648;82.0768;86.0784;84.47040000000001;86.9104;73.7424;73.5296
91.3968;88.7728;78.93119999999999;76.73759999999999;94.5024;96.76639999999999;82.0768;86.0784;84.47040000000001;87.0384;73.888;73.59360000000001
91.4;88.7792;78.9152;77.16159999999999;94.5008;96.78720000000001;82.1056;86.3184;84.432;87.07039999999999;73.9888;73.8432
91.456;88.68960000000001;78.912;77.12960000000001;94.51359999999998;96.81279999999998;82.072;86.6416;84.4016;87.10719999999999;74.0112;74.0
91.48479999999999;88.68960000000001;78.896;77.3296;94.51999999999998;96.80959999999999;82.072;86.66080000000002;84.4032;87.14560000000002;74.00479999999999;74.0272
91.48479999999999;88.68960000000001;78.912;77.3872;94.51359999999998;96.80959999999999;82.072;86.648;84.4032;87.1328;74.00479999999999;73.8944
91.48479999999999;88.68960000000001;78.896;77.568;94.51999999999998;96.8496;82.05760000000001;86.48479999999999;84.3952;87.14560000000002;74.00479999999999;73.6592
